ten_mat_hang,thi_truong,ngay,gia,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,lat,lon,coord_source
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-21,41733.0,25.6,21.4,32.5,3.5,3.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-22,41933.0,25.5,21.2,31.8,9.4,9.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-23,41733.0,25.7,21.2,33.2,2.0,2.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-24,41433.0,26.1,21.9,33.1,2.4,2.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-25,41033.0,26.6,21.8,33.4,1.1,1.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-28,41333.0,25.9,21.9,32.3,2.1,2.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-29,41333.0,25.1,21.4,31.3,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-30,41333.0,24.0,21.9,30.4,22.5,22.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-31,41533.0,22.2,20.6,24.5,15.5,15.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-01,41359.5,23.5,20.9,28.0,4.2,4.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-04,41433.0,21.6,19.3,25.0,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-05,41433.0,22.1,19.6,25.9,1.1,1.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-06,41233.0,23.0,20.2,28.0,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-07,40833.0,22.1,18.8,27.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-08,40633.0,21.9,17.5,27.4,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-11,41233.0,25.1,20.0,31.1,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-12,41433.0,25.0,19.9,32.3,2.2,2.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-13,41133.0,26.3,20.9,32.7,1.1,1.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-14,41033.0,24.7,21.5,31.8,10.7,10.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-15,40933.0,24.8,20.8,30.8,3.9,3.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-18,40933.0,24.1,20.6,29.3,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-19,40933.0,23.8,20.5,29.1,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-20,40733.0,23.7,21.0,29.2,1.2,1.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-21,40833.0,25.1,21.0,31.1,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-22,41233.0,25.8,20.9,31.9,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-25,41433.0,27.3,22.1,33.8,0.8,0.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-26,40433.0,26.9,23.1,33.2,2.6,2.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-27,40433.0,28.0,23.4,34.3,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-28,40033.0,27.1,22.2,33.5,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-04-29,40633.0,24.2,22.0,29.8,12.0,12.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-01,41370.0,24.1,21.3,28.5,5.3,5.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-02,41633.0,24.1,21.0,28.5,7.8,7.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-03,41733.0,24.3,21.2,28.8,1.5,1.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-04,41833.0,24.3,21.2,28.9,4.5,4.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-05,42133.0,24.8,21.8,30.0,0.9,0.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-06,42033.0,25.6,22.0,31.1,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-09,41033.0,26.2,22.2,31.6,0.7,0.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-10,40033.0,26.3,22.0,33.4,0.6,0.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-11,40033.0,26.1,22.0,33.4,9.3,9.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-12,41033.0,25.9,23.3,29.9,3.2,3.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-13,40933.0,26.9,23.0,33.3,5.1,5.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-16,40733.0,24.6,21.8,30.5,12.8,12.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-17,41633.0,24.0,21.7,29.9,8.0,8.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-18,41933.0,24.7,21.8,30.2,10.4,10.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-19,41133.0,24.6,22.2,28.8,56.4,56.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-20,41533.0,24.7,22.1,30.4,19.9,19.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-23,41133.0,24.5,22.5,28.8,6.9,6.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-24,40933.0,26.0,22.6,30.1,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-25,41033.0,25.6,22.8,30.5,1.7,1.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-26,41633.0,23.4,21.5,25.4,26.8,26.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-27,42033.0,24.2,22.3,27.6,20.1,20.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-30,41933.0,25.5,22.6,30.5,1.4,1.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-05-31,42033.0,26.2,22.2,30.1,13.5,13.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-01,42374.0,25.3,21.6,30.4,3.0,3.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-02,43033.0,25.0,22.0,30.0,10.3,10.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-03,43033.0,24.7,21.6,30.5,6.2,6.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-06,43033.0,25.6,22.5,30.3,2.5,2.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-07,42633.0,25.5,22.1,30.6,2.4,2.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-08,42533.0,25.6,21.5,30.5,2.5,2.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-09,42533.0,26.0,21.9,32.1,7.9,7.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-10,42333.0,25.4,22.1,31.0,4.5,4.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-13,42033.0,26.3,22.0,31.5,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-14,41633.0,26.8,22.4,31.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-15,41433.0,25.8,22.8,31.9,4.8,4.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-16,41433.0,25.6,21.4,30.8,9.1,9.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-17,42633.0,25.8,22.2,32.0,5.7,5.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-20,42733.0,26.5,21.5,32.4,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-21,42733.0,26.1,22.2,31.2,0.9,0.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-22,43233.0,25.0,21.6,31.0,16.1,16.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-23,43633.0,25.0,21.5,31.5,11.0,11.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-24,43333.0,24.7,21.4,30.2,13.6,13.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-27,42933.0,26.0,21.5,31.2,1.9,1.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-28,43033.0,25.3,21.5,30.4,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-29,42533.0,25.2,22.0,30.1,3.7,3.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-06-30,42933.0,24.7,22.5,27.6,3.6,3.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-01,42619.5,24.2,22.5,26.6,1.9,1.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-04,42333.0,25.9,23.2,30.5,1.4,1.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-05,42333.0,25.9,23.0,31.0,7.6,7.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-06,41633.0,25.6,22.6,30.9,7.5,7.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-07,41733.0,25.5,22.5,30.1,1.8,1.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-08,41533.0,24.4,21.8,29.0,18.6,18.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-11,42133.0,23.1,21.9,25.2,9.1,9.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-12,41833.0,23.8,21.6,28.6,10.1,10.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-13,41633.0,23.9,21.6,27.4,5.0,5.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-14,42233.0,24.1,22.0,27.9,7.1,7.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-15,41233.0,25.3,22.2,29.5,3.4,3.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-18,41433.0,24.8,21.9,29.4,6.2,6.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-19,42433.0,24.4,21.8,29.4,9.2,9.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-20,42833.0,24.1,22.5,28.0,16.4,16.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-21,42933.0,24.0,21.6,28.8,8.9,8.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-22,42733.0,24.6,21.0,29.9,1.8,1.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-25,42533.0,25.5,21.8,30.2,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-26,42833.0,25.1,21.8,30.6,3.7,3.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-27,42933.0,25.7,22.1,30.3,1.8,1.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-28,43100.0,25.5,21.9,29.9,6.3,6.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-07-29,43100.0,25.4,22.1,30.5,4.9,4.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-01,45769.5,24.4,21.2,28.8,4.1,4.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-02,44433.0,25.0,22.1,29.4,3.7,3.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-03,44333.0,24.4,22.2,28.5,3.9,3.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-04,44433.0,24.2,21.6,27.2,0.6,0.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-05,43100.0,24.1,21.6,28.1,3.2,3.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-08,44833.0,22.4,21.6,24.4,30.2,30.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-09,45133.0,22.9,21.4,25.4,4.8,4.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-10,45833.0,23.9,21.0,28.2,3.4,3.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-11,45133.0,24.3,22.2,28.7,8.2,8.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-12,48233.0,24.8,21.7,29.3,1.7,1.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-15,48933.0,24.3,22.2,28.8,8.3,8.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-16,49033.0,24.6,21.9,29.9,4.9,4.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-17,48633.0,24.8,22.1,29.0,0.8,0.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-18,48333.0,25.2,22.3,29.8,3.4,3.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-19,48233.0,24.1,21.9,27.4,9.1,9.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-22,48533.0,24.9,21.8,29.9,19.9,19.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-23,48833.0,24.5,21.6,29.9,36.2,36.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-24,49133.0,24.8,21.3,29.4,0.9,0.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-25,50633.0,24.8,22.5,28.8,1.8,1.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-26,49633.0,24.6,22.5,29.8,14.1,14.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-29,48833.0,24.9,21.6,29.9,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-30,48733.0,25.3,21.9,31.4,2.4,2.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-08-31,48433.0,25.1,21.5,30.2,2.1,2.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-01,48051.0,25.4,21.4,31.4,2.7,2.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-02,48033.0,25.1,21.5,30.0,4.4,4.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-05,47833.0,24.0,21.4,28.4,8.9,8.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-06,47733.0,23.6,21.2,27.8,9.1,9.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-07,48033.0,22.9,20.7,25.5,6.8,6.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-08,48033.0,24.0,21.3,28.8,8.4,8.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-09,48033.0,24.7,20.8,30.0,2.6,2.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-12,48333.0,24.3,20.7,29.9,6.9,6.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-13,48233.0,24.5,21.0,30.0,4.7,4.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-14,47733.0,24.4,21.8,29.1,14.8,14.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-15,47633.0,23.8,21.9,28.8,13.8,13.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-16,47633.0,23.8,21.9,26.8,5.7,5.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-19,47433.0,23.6,21.4,26.5,7.4,7.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-20,47433.0,23.8,21.8,29.0,7.9,7.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-21,47733.0,24.1,21.8,29.0,5.5,5.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-22,47733.0,23.5,21.1,28.9,14.9,14.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-23,47899.67,23.8,21.7,28.2,12.0,12.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-26,47333.0,23.4,20.9,28.5,12.1,12.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-27,46933.0,22.2,20.9,23.5,4.6,4.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-28,47333.0,23.2,21.5,27.2,5.3,5.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-29,46833.0,23.9,21.8,27.6,11.8,11.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-09-30,46433.0,24.4,22.0,28.4,4.2,4.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-03,46833.0,24.0,21.2,28.7,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-04,46833.0,23.2,21.2,26.0,1.1,1.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-05,46833.0,23.8,21.9,27.8,1.8,1.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-06,46833.0,24.1,21.5,27.7,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-07,46733.0,24.1,21.5,28.2,2.8,2.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-10,46767.0,23.1,21.7,26.8,6.4,6.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-11,46967.0,22.4,20.8,24.9,13.1,13.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-12,46467.0,23.1,20.5,27.4,0.7,0.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-13,45667.0,21.6,19.4,24.4,14.9,14.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-14,44867.0,20.9,19.4,22.4,13.3,13.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-17,44867.0,24.0,21.2,27.6,16.6,16.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-18,44767.0,24.0,20.5,28.0,0.6,0.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-19,44767.0,23.9,19.9,28.8,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-20,44233.0,23.7,20.2,29.0,0.8,0.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-21,43533.0,23.6,20.5,28.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-24,42933.0,23.8,19.7,28.6,0.9,0.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-25,42833.0,23.7,20.4,27.6,2.3,2.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-26,41433.0,23.9,22.0,27.8,3.1,3.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-27,41567.0,22.1,21.0,24.0,10.6,10.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-28,40933.0,22.6,20.4,26.0,1.5,1.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-10-31,41033.0,22.8,18.5,28.1,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-01,41033.0,22.6,18.8,27.9,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-02,41433.0,22.4,18.2,28.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-03,40733.0,22.7,19.5,27.6,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-04,41233.0,22.7,20.2,26.2,0.7,0.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-07,41233.0,23.1,20.1,27.6,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-08,40433.0,23.1,19.2,28.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-09,40233.0,23.0,19.0,28.1,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-10,40433.0,23.6,20.4,28.2,1.7,1.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-11,40633.0,23.9,21.5,28.2,1.0,1.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-14,40033.0,23.9,21.2,28.0,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-15,39533.0,23.8,21.5,28.1,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-16,39400.0,24.0,21.5,28.6,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-17,39633.0,24.0,21.5,28.2,1.8,1.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-18,39433.0,23.9,21.4,27.7,1.2,1.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-21,39533.0,22.9,21.1,25.5,1.3,1.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-22,40133.0,23.1,21.3,26.5,6.7,6.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-23,39633.0,24.0,21.5,28.4,3.6,3.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-24,40133.0,24.1,21.4,28.8,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-25,40433.0,23.4,20.7,27.5,1.2,1.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-28,40433.0,23.7,20.5,29.0,0.6,0.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-29,40633.0,23.7,20.6,28.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-11-30,40933.0,23.3,20.0,28.4,0.6,0.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-01,41033.0,23.6,21.5,27.5,2.3,2.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-02,40933.0,22.3,21.0,25.0,1.9,1.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-05,40933.0,22.7,21.2,26.1,1.7,1.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-06,41133.0,22.2,20.8,25.4,2.1,2.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-07,41433.0,22.1,20.5,24.9,2.1,2.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-08,40933.0,22.4,20.9,26.0,2.2,2.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-09,40633.0,21.8,19.6,25.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-12,41033.0,19.8,17.2,23.6,0.6,0.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-12-13,40833.0,18.9,15.7,22.9,0.1,0.1,12.71,108.2378,manual_fallback
