ngay,ten_mat_hang,thi_truong,gia,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,lat,lon,coord_source,ron95_vung1,thang_sin,thang_cos,quy_sin,quy_cos,Lag_1_Price,Lag_2_Price,Lag_7_Price,Lag_14_Price,Lag_30_Price,MA_7_Price,MA_30_Price,Volatility_7D,Volatility_30D,Rainfall_30D_Sum,Fuel_Price_Change_7D
2021-03-01,Cà phê Robusta nhân xô,Đắk Lắk,32934.0,25.2,20.5,31.4,0.5,0.5,12.71,108.2378,manual_fallback,18080.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,33067.0,32967.0,31867.0,31767.0,31967.0,32467.0,31827.216666666667,553.7749241945186,567.5054258183048,1.6,0.046902142443543626
2021-03-02,Cà phê Robusta nhân xô,Đắk Lắk,33000.0,24.6,20.4,31.7,0.0,0.0,12.71,108.2378,manual_fallback,18080.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32934.0,33067.0,31967.0,31967.0,32267.0,32619.428571428572,31859.45,505.8734549083587,602.1246913766313,2.1,0.046902142443543626
2021-03-03,Cà phê Robusta nhân xô,Đắk Lắk,32900.0,23.3,20.0,27.9,0.0,0.0,12.71,108.2378,manual_fallback,18080.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,33000.0,32934.0,31867.0,32067.0,31867.0,32767.0,31883.883333333335,428.5981023444808,633.2978228852153,2.1,0.046902142443543626
2021-03-04,Cà phê Robusta nhân xô,Đắk Lắk,32800.0,24.1,19.9,30.6,0.0,0.0,12.71,108.2378,manual_fallback,18080.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32900.0,33000.0,32567.0,31867.0,31967.0,32914.57142857143,31918.316666666666,161.98030450510146,659.8734529062888,2.1,0.046902142443543626
2021-03-05,Cà phê Robusta nhân xô,Đắk Lắk,32700.0,24.3,18.5,32.0,0.0,0.0,12.71,108.2378,manual_fallback,18080.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32800.0,32900.0,32967.0,31967.0,31867.0,32947.857142857145,31946.083333333332,83.6568956537377,679.2344078055994,2.1,0.046902142443543626
2021-03-08,Cà phê Robusta nhân xô,Đắk Lắk,32933.33,23.7,19.4,29.2,0.2,0.2,12.71,108.2378,manual_fallback,18080.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32700.0,32800.0,32967.0,31767.0,31600.0,32909.71428571428,31973.85,124.41424661931244,692.7812157751787,2.1,0.046902142443543626
2021-03-09,Cà phê Robusta nhân xô,Đắk Lắk,32766.67,23.3,19.4,29.2,0.0,0.0,12.71,108.2378,manual_fallback,18080.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32933.33,32700.0,33067.0,31667.0,30867.0,32904.904285714285,32018.29433333333,122.4659985268758,710.5123857770176,2.3000000000000003,0.0
2021-03-10,Cà phê Robusta nhân xô,Đắk Lắk,32900.0,23.3,19.6,28.9,0.5,0.5,12.71,108.2378,manual_fallback,18080.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32766.67,32933.33,32934.0,31867.0,30867.0,32862.0,32081.616666666665,107.9627851003121,688.6844935858951,2.3000000000000003,0.0
2021-03-11,Cà phê Robusta nhân xô,Đắk Lắk,32866.67,23.3,19.8,28.8,0.3,0.3,12.71,108.2378,manual_fallback,18080.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32900.0,32766.67,33000.0,31967.0,31067.0,32857.142857142855,32149.383333333335,104.90522305280767,664.6490289661674,2.8000000000000003,0.0
2021-03-12,Cà phê Robusta nhân xô,Đắk Lắk,32833.33,23.4,19.5,29.1,0.5,0.5,12.71,108.2378,manual_fallback,18880.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32866.67,32900.0,32900.0,31867.0,31067.0,32838.095714285715,32209.372333333336,84.82696364868941,644.4986743983216,3.1,0.0
2021-03-15,Cà phê Robusta nhân xô,Đắk Lắk,32677.67,23.8,18.5,31.5,0.0,0.0,12.71,108.2378,manual_fallback,18880.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32833.33,32866.67,32800.0,32567.0,30867.0,32828.57142857143,32268.25,80.34225733844961,616.6172716327354,3.6,0.04424778761061954
2021-03-16,Cà phê Robusta nhân xô,Đắk Lắk,32422.33,24.1,18.6,32.0,0.0,0.0,12.71,108.2378,manual_fallback,18880.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32677.67,32833.33,32700.0,32967.0,31740.5,32811.095714285715,32328.605666666666,98.78122322515532,560.8222998891291,3.5,0.04424778761061954
2021-03-17,Cà phê Robusta nhân xô,Đắk Lắk,32955.67,24.2,17.7,32.3,0.0,0.0,12.71,108.2378,manual_fallback,18880.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32422.33,32677.67,32933.33,32967.0,31767.0,32771.42857142857,32351.333333333332,176.22359267204104,549.8760825941986,3.5,0.04424778761061954
2021-03-18,Cà phê Robusta nhân xô,Đắk Lắk,33055.67,25.2,19.5,33.1,0.0,0.0,12.71,108.2378,manual_fallback,18880.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32955.67,32422.33,32766.67,33067.0,31367.0,32774.619999999995,32390.95566666667,179.8101140090713,549.1443803407592,3.5,0.04424778761061954
2021-03-19,Cà phê Robusta nhân xô,Đắk Lắk,32955.67,25.9,20.1,34.0,0.0,0.0,12.71,108.2378,manual_fallback,18880.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,33055.67,32955.67,32900.0,32934.0,31567.0,32815.90571428571,32447.244666666666,208.56029950238295,526.6528450030851,3.5,0.04424778761061954
2021-03-22,Cà phê Robusta nhân xô,Đắk Lắk,32422.33,23.6,20.4,29.0,1.7,1.7,12.71,108.2378,manual_fallback,18880.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32955.67,33055.67,32866.67,33000.0,31767.0,32823.85857142857,32493.533666666666,213.30879896112467,507.2889014363896,3.3000000000000003,0.04424778761061954
2021-03-23,Cà phê Robusta nhân xô,Đắk Lắk,32422.33,23.1,20.2,27.4,0.1,0.1,12.71,108.2378,manual_fallback,18880.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32422.33,32955.67,32833.33,32900.0,31767.0,32760.38142857143,32515.378,259.54794158480075,488.69362810911485,5.0,0.04424778761061954
2021-03-24,Cà phê Robusta nhân xô,Đắk Lắk,32589.0,22.9,19.8,28.0,0.0,0.0,12.71,108.2378,manual_fallback,18880.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32422.33,32422.33,32677.67,32800.0,31967.0,32701.66714285714,32537.222333333335,285.4868668148623,468.3093383406915,5.1000000000000005,0.0
2021-03-25,Cà phê Robusta nhân xô,Đắk Lắk,32589.0,24.0,20.7,29.6,0.1,0.1,12.71,108.2378,manual_fallback,18880.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32589.0,32422.33,32422.33,32700.0,32067.0,32689.0,32557.95566666667,288.6784062469713,455.79512710683997,4.800000000000001,0.0
2021-03-26,Cà phê Robusta nhân xô,Đắk Lắk,32255.67,24.8,20.6,30.9,0.0,0.0,12.71,108.2378,manual_fallback,18880.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32589.0,32589.0,32955.67,32933.33,31867.0,32712.809999999998,32575.355666666666,269.23658487154074,446.2707629840237,4.4,0.0
2021-03-29,Cà phê Robusta nhân xô,Đắk Lắk,32622.33,26.4,19.4,35.5,0.0,0.0,12.71,108.2378,manual_fallback,19040.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32255.67,32589.0,33055.67,32766.67,31967.0,32612.81,32588.31133333333,292.9522235791408,430.3553431095809,4.4,0.0
2021-03-30,Cà phê Robusta nhân xô,Đắk Lắk,32622.33,28.1,21.2,35.8,0.0,0.0,12.71,108.2378,manual_fallback,19040.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32622.33,32255.67,32955.67,32900.0,31767.0,32550.90428571429,32610.15566666667,220.62995428667006,414.0539765219718,4.4,0.008474576271186418
2021-03-31,Cà phê Robusta nhân xô,Đắk Lắk,32522.33,28.9,23.3,35.9,0.0,0.0,12.71,108.2378,manual_fallback,19040.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,32622.33,32622.33,32422.33,32866.67,31667.0,32503.28428571429,32638.666666666668,139.91554522356626,382.218144576708,4.4,0.008474576271186418
2021-04-01,Cà phê Robusta nhân xô,Đắk Lắk,32451.5,28.7,24.1,33.5,0.5,0.5,12.71,108.2378,manual_fallback,19040.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,32522.33,32622.33,32422.33,32833.33,31867.0,32517.57,32667.177666666666,135.301348970741,336.39275006211824,4.4,0.008474576271186418
2021-04-02,Cà phê Robusta nhân xô,Đắk Lắk,32322.33,27.5,23.2,33.6,1.3,1.3,12.71,108.2378,manual_fallback,19040.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,32451.5,32522.33,32589.0,32677.67,31967.0,32521.73714285714,32686.661,132.29497467318342,303.797058841958,4.7,0.008474576271186418
2021-04-05,Cà phê Robusta nhân xô,Đắk Lắk,32689.0,24.8,20.5,30.5,0.0,0.0,12.71,108.2378,manual_fallback,19040.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,32322.33,32451.5,32589.0,32422.33,31867.0,32483.641428571427,32698.505333333334,147.2479170681987,280.8302599096307,5.700000000000001,0.008474576271186418
2021-04-06,Cà phê Robusta nhân xô,Đắk Lắk,32422.33,24.8,20.7,30.8,0.2,0.2,12.71,108.2378,manual_fallback,19040.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,32689.0,32322.33,32255.67,32955.67,32567.0,32497.92714285714,32725.905333333336,163.16394482374517,232.91776286969758,5.700000000000001,0.008474576271186418
2021-04-07,Cà phê Robusta nhân xô,Đắk Lắk,32389.0,24.9,20.2,31.2,0.0,0.0,12.71,108.2378,manual_fallback,19040.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,32422.33,32689.0,32622.33,33055.67,32967.0,32521.735714285718,32721.083,130.89009739169168,237.76830758257876,5.9,0.008474576271186418
2021-04-08,Cà phê Robusta nhân xô,Đắk Lắk,32289.0,25.2,20.2,31.4,0.5,0.5,12.71,108.2378,manual_fallback,19040.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,32389.0,32422.33,32622.33,32955.67,32967.0,32488.402857142857,32701.816333333332,130.7129868214322,240.55589996967754,5.9,0.0
2021-04-09,Cà phê Robusta nhân xô,Đắk Lắk,32355.67,25.4,20.7,32.0,0.0,0.0,12.71,108.2378,manual_fallback,19040.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,32289.0,32389.0,32522.33,32422.33,33067.0,32440.784285714286,32679.216333333334,134.45422453463863,246.55692755925557,6.4,0.0
2021-04-12,Cà phê Robusta nhân xô,Đắk Lắk,32389.0,25.2,21.4,31.5,2.3,2.3,12.71,108.2378,manual_fallback,18970.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,32355.67,32289.0,32451.5,32422.33,32934.0,32416.975714285712,32655.505333333334,132.3470391126256,242.14265881673197,6.4,0.0
2021-04-13,Cà phê Robusta nhân xô,Đắk Lắk,32422.33,26.3,21.0,33.4,0.0,0.0,12.71,108.2378,manual_fallback,18970.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,32389.0,32355.67,32322.33,32589.0,33000.0,32408.047142857144,32637.338666666667,131.7365496883231,240.9695881044901,8.2,-0.003676470588235281
2021-04-14,Cà phê Robusta nhân xô,Đắk Lắk,32489.0,27.1,21.6,34.0,0.0,0.0,12.71,108.2378,manual_fallback,18970.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,32422.33,32389.0,32689.0,32589.0,32900.0,32422.33285714286,32618.083,126.1976697768893,233.9691987118019,8.2,-0.003676470588235281
2021-04-15,Cà phê Robusta nhân xô,Đắk Lắk,32555.67,26.8,21.5,34.2,0.6,0.6,12.71,108.2378,manual_fallback,18970.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,32489.0,32422.33,32422.33,32255.67,32800.0,32393.76142857143,32604.382999999998,62.147631069849986,228.86982585570362,8.2,-0.003676470588235281
2021-04-16,Cà phê Robusta nhân xô,Đắk Lắk,32789.0,26.9,21.0,34.8,0.0,0.0,12.71,108.2378,manual_fallback,18970.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,32555.67,32489.0,32389.0,32622.33,32700.0,32412.809999999998,32596.238666666668,87.5901954176808,225.99798283704754,8.8,-0.003676470588235281
2021-04-19,Cà phê Robusta nhân xô,Đắk Lắk,32789.0,24.8,20.8,31.9,14.7,14.7,12.71,108.2378,manual_fallback,18970.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,32789.0,32555.67,32289.0,32622.33,32933.33,32469.952857142856,32599.205333333335,165.3920146917043,227.98245872828494,8.8,-0.003676470588235281
2021-04-20,Cà phê Robusta nhân xô,Đắk Lắk,32889.0,25.5,22.3,30.9,6.6,6.6,12.71,108.2378,manual_fallback,18970.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,32789.0,32789.0,32355.67,32522.33,32766.67,32541.381428571425,32594.394333333337,181.41112070171837,222.1363664847223,23.299999999999997,-0.003676470588235281
2021-04-21,Cà phê Robusta nhân xô,Đắk Lắk,33055.67,24.2,22.0,29.4,43.0,43.0,12.71,108.2378,manual_fallback,18970.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,32889.0,32789.0,32389.0,32451.5,32900.0,32617.571428571428,32598.472,201.31877379150768,226.48796623885434,29.9,-0.003676470588235281
2021-04-22,Cà phê Robusta nhân xô,Đắk Lắk,33089.0,23.8,21.8,29.0,48.9,48.9,12.71,108.2378,manual_fallback,18970.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,33055.67,32889.0,32422.33,32322.33,32866.67,32712.809999999998,32603.661,230.71203335173604,235.24823803579085,72.4,0.0
2021-04-23,Cà phê Robusta nhân xô,Đắk Lắk,33089.0,24.7,21.4,29.0,10.1,10.1,12.71,108.2378,manual_fallback,18970.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,33089.0,33055.67,32489.0,32689.0,32833.33,32808.04857142857,32611.071999999996,228.40601323281192,247.02664903563084,121.0,0.0
2021-04-26,Cà phê Robusta nhân xô,Đắk Lắk,33189.0,25.9,22.5,30.7,0.6,0.6,12.71,108.2378,manual_fallback,18970.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,33089.0,33089.0,32555.67,32422.33,32677.67,32893.76285714285,32619.59433333333,199.46970703282386,259.07530820580865,130.6,0.0
2021-04-27,Cà phê Robusta nhân xô,Đắk Lắk,33489.0,25.3,22.1,30.0,0.3,0.3,12.71,108.2378,manual_fallback,19160.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,33189.0,33089.0,32789.0,32389.0,32422.33,32984.23857142857,32636.638666666662,160.356992616158,279.0757649905139,131.2,0.0
2021-04-28,Cà phê Robusta nhân xô,Đắk Lắk,33689.0,25.0,21.4,29.7,0.0,0.0,12.71,108.2378,manual_fallback,19160.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,33489.0,33189.0,32789.0,32289.0,32955.67,33084.23857142857,32672.194333333333,223.9613770591418,316.29758306534126,131.5,0.010015814443858684
2021-04-29,Cà phê Robusta nhân xô,Đắk Lắk,33689.0,24.8,21.1,30.1,0.0,0.0,12.71,108.2378,manual_fallback,19160.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,33689.0,33489.0,32889.0,32355.67,33055.67,33212.81,32696.638666666662,278.0313160418006,363.7396860842037,131.5,0.010015814443858684
2021-04-30,Cà phê Robusta nhân xô,Đắk Lắk,33255.67,24.9,21.0,29.2,0.7,0.7,12.71,108.2378,manual_fallback,19160.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,33689.0,33689.0,33055.67,32389.0,32955.67,33327.095714285715,32717.749666666667,287.02029683485483,401.69457885212944,131.5,0.010015814443858684
2021-05-01,Cà phê Robusta nhân xô,Đắk Lắk,33189.0,25.5,21.6,31.2,2.9,2.9,12.71,108.2378,manual_fallback,19160.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,33255.67,33689.0,33089.0,32422.33,32422.33,33355.66714285714,32727.749666666667,264.5749211289775,411.43775268485433,132.2,0.010015814443858684
2021-05-03,Cà phê Robusta nhân xô,Đắk Lắk,33355.67,26.3,21.8,32.4,0.0,0.0,12.71,108.2378,manual_fallback,19160.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,33189.0,33255.67,33089.0,32489.0,32422.33,33369.95285714285,32753.305333333334,250.07909860096407,415.6020825653341,133.4,0.010015814443858684
2021-05-04,Cà phê Robusta nhân xô,Đắk Lắk,33389.0,26.5,21.5,33.4,0.0,0.0,12.71,108.2378,manual_fallback,19160.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,33355.67,33189.0,33189.0,32555.67,32589.0,33408.04857142857,32784.416666666664,218.4596992907647,424.8037562527433,133.29999999999998,0.010015814443858684
2021-05-05,Cà phê Robusta nhân xô,Đắk Lắk,33689.0,26.3,22.1,31.8,0.2,0.2,12.71,108.2378,manual_fallback,19160.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,33389.0,33355.67,33489.0,32789.0,32589.0,33436.619999999995,32811.083333333336,197.06772397644727,437.04685728692164,133.29999999999998,0.010015814443858684
2021-05-06,Cà phê Robusta nhân xô,Đắk Lắk,34389.0,25.1,22.5,29.3,2.0,2.0,12.71,108.2378,manual_fallback,19160.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,33689.0,33389.0,33689.0,32789.0,32255.67,33465.19142857142,32847.75,219.18479314847755,463.1366835484827,133.4,0.0
2021-05-07,Cà phê Robusta nhân xô,Đắk Lắk,34489.0,25.6,22.2,30.9,0.1,0.1,12.71,108.2378,manual_fallback,19160.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,34389.0,33689.0,33689.0,32889.0,32622.33,33565.19142857142,32918.861000000004,412.63055333740584,528.2881152354138,135.4,0.0
2021-05-10,Cà phê Robusta nhân xô,Đắk Lắk,33855.67,27.8,22.6,34.2,0.1,0.1,12.71,108.2378,manual_fallback,19160.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,34489.0,34389.0,33255.67,33055.67,32622.33,33679.47714285714,32981.083333333336,542.8703012909409,597.5472548235452,135.5,0.0
2021-05-11,Cà phê Robusta nhân xô,Đắk Lắk,33455.67,27.9,24.5,32.7,3.2,3.2,12.71,108.2378,manual_fallback,19160.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,33855.67,34489.0,33189.0,33089.0,32522.33,33765.19142857143,33022.19466666666,511.2487720091402,614.2085617405835,135.6,0.0
2021-05-12,Cà phê Robusta nhân xô,Đắk Lắk,33755.67,27.0,24.4,31.1,3.7,3.7,12.71,108.2378,manual_fallback,19530.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,33455.67,33855.67,33355.67,33089.0,32451.5,33803.287142857145,33053.306000000004,469.3789885835416,611.6487410361217,138.79999999999998,0.0
2021-05-13,Cà phê Robusta nhân xô,Đắk Lắk,33355.67,27.1,23.2,32.0,0.9,0.9,12.71,108.2378,manual_fallback,19530.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,33755.67,33455.67,33389.0,33189.0,32322.33,33860.43,33096.778333333335,428.3590690840585,613.7437605221982,142.0,0.019311064718162907
2021-05-14,Cà phê Robusta nhân xô,Đắk Lắk,33055.67,26.9,23.0,33.5,4.5,4.5,12.71,108.2378,manual_fallback,19530.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,33355.67,33755.67,33689.0,33489.0,32689.0,33855.66857142857,33131.223,434.6122154068468,597.5646646881346,141.60000000000002,0.019311064718162907
2021-05-17,Cà phê Robusta nhân xô,Đắk Lắk,32589.0,27.3,23.8,32.0,1.5,1.5,12.71,108.2378,manual_fallback,19530.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,33055.67,33355.67,34389.0,33689.0,32422.33,33765.19285714286,33143.44533333333,530.4471359369481,591.931025721752,146.10000000000002,0.019311064718162907
2021-05-18,Cà phê Robusta nhân xô,Đắk Lắk,32589.0,26.9,22.8,33.0,4.6,4.6,12.71,108.2378,manual_fallback,19530.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,32589.0,33055.67,34489.0,33689.0,32389.0,33508.049999999996,33149.001000000004,608.2327031380232,585.6786272431006,147.4,0.019311064718162907
