ngay,gia,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,lat,lon,ron95_vung1,is_update_day,thang,nam,thi_truong_Gia Lai,thi_truong_Kon Tum,thi_truong_Lâm Đồng,thi_truong_Đắk Lắk,thi_truong_Đắk Nông,lag_1,lag_2,rolling_mean_3,min_7d,max_7d,gia_chenh_lech
2022-11-17,39633.0,24.0,21.5,28.2,1.8,1.8,12.71,108.2378,23860.0,0,11,2022,0,0,0,1,0,39400.0,39533.0,39655.333333333336,39400.0,40633.0,233.0
2022-11-18,39433.0,23.9,21.4,27.7,1.2,1.2,12.71,108.2378,23860.0,0,11,2022,0,0,0,1,0,39633.0,39400.0,39522.0,39400.0,40633.0,-200.0
2022-11-21,39533.0,22.9,21.1,25.5,1.3,1.3,12.71,108.2378,23780.0,1,11,2022,0,0,0,1,0,39433.0,39633.0,39488.666666666664,39400.0,40633.0,100.0
2022-11-22,40133.0,23.1,21.3,26.5,6.7,6.7,12.71,108.2378,23780.0,0,11,2022,0,0,0,1,0,39533.0,39433.0,39533.0,39400.0,40633.0,600.0
2022-11-23,39633.0,24.0,21.5,28.4,3.6,3.6,12.71,108.2378,23780.0,0,11,2022,0,0,0,1,0,40133.0,39533.0,39699.666666666664,39400.0,40133.0,-500.0
2022-11-24,40133.0,24.1,21.4,28.8,0.2,0.2,12.71,108.2378,23780.0,0,11,2022,0,0,0,1,0,39633.0,40133.0,39766.333333333336,39400.0,40133.0,500.0
2022-11-25,40433.0,23.4,20.7,27.5,1.2,1.2,12.71,108.2378,23780.0,0,11,2022,0,0,0,1,0,40133.0,39633.0,39966.333333333336,39400.0,40133.0,300.0
2022-11-28,40433.0,23.7,20.5,29.0,0.6,0.6,12.71,108.2378,23780.0,0,11,2022,0,0,0,1,0,40433.0,40133.0,40066.333333333336,39433.0,40433.0,0.0
2022-11-29,40633.0,23.7,20.6,28.5,0.0,0.0,12.71,108.2378,23780.0,0,11,2022,0,0,0,1,0,40433.0,40433.0,40333.0,39433.0,40433.0,200.0
2022-11-30,40933.0,23.3,20.0,28.4,0.6,0.6,12.71,108.2378,23780.0,0,11,2022,0,0,0,1,0,40633.0,40433.0,40499.666666666664,39533.0,40633.0,300.0
2022-12-01,41033.0,23.6,21.5,27.5,2.3,2.3,12.71,108.2378,22700.0,1,12,2022,0,0,0,1,0,40933.0,40633.0,40666.333333333336,39633.0,40933.0,100.0
2022-12-02,40933.0,22.3,21.0,25.0,1.9,1.9,12.71,108.2378,22700.0,0,12,2022,0,0,0,1,0,41033.0,40933.0,40866.333333333336,39633.0,41033.0,-100.0
2022-12-05,40933.0,22.7,21.2,26.1,1.7,1.7,12.71,108.2378,22700.0,0,12,2022,0,0,0,1,0,40933.0,41033.0,40966.333333333336,40133.0,41033.0,0.0
2022-12-06,41133.0,22.2,20.8,25.4,2.1,2.1,12.71,108.2378,22700.0,0,12,2022,0,0,0,1,0,40933.0,40933.0,40966.333333333336,40433.0,41033.0,200.0
2022-12-07,41433.0,22.1,20.5,24.9,2.1,2.1,12.71,108.2378,22700.0,0,12,2022,0,0,0,1,0,41133.0,40933.0,40999.666666666664,40433.0,41133.0,300.0
2022-12-08,40933.0,22.4,20.9,26.0,2.2,2.2,12.71,108.2378,22700.0,0,12,2022,0,0,0,1,0,41433.0,41133.0,41166.333333333336,40633.0,41433.0,-500.0
2022-12-09,40633.0,21.8,19.6,25.0,0.0,0.0,12.71,108.2378,22700.0,0,12,2022,0,0,0,1,0,40933.0,41433.0,41166.333333333336,40933.0,41433.0,-300.0
2022-12-12,41033.0,19.8,17.2,23.6,0.6,0.6,12.71,108.2378,21200.0,1,12,2022,0,0,0,1,0,40633.0,40933.0,40999.666666666664,40633.0,41433.0,400.0
2022-12-13,40833.0,18.9,15.7,22.9,0.1,0.1,12.71,108.2378,21200.0,0,12,2022,0,0,0,1,0,41033.0,40633.0,40866.333333333336,40633.0,41433.0,-200.0
2022-12-14,40933.0,19.1,15.3,23.3,0.0,0.0,12.71,108.2378,21200.0,0,12,2022,0,0,0,1,0,40833.0,41033.0,40833.0,40633.0,41433.0,100.0
2022-12-15,41233.0,20.4,17.5,24.1,0.0,0.0,12.71,108.2378,21200.0,0,12,2022,0,0,0,1,0,40933.0,40833.0,40933.0,40633.0,41433.0,300.0
2022-12-16,40733.0,21.5,18.1,25.7,0.0,0.0,12.71,108.2378,21200.0,0,12,2022,0,0,0,1,0,41233.0,40933.0,40999.666666666664,40633.0,41433.0,-500.0
2022-12-19,40533.0,18.0,16.1,20.5,0.4,0.4,12.71,108.2378,21200.0,0,12,2022,0,0,0,1,0,40733.0,41233.0,40966.333333333336,40633.0,41233.0,-200.0
2022-12-20,40733.0,19.9,16.7,23.4,0.1,0.1,12.71,108.2378,21200.0,0,12,2022,0,0,0,1,0,40533.0,40733.0,40833.0,40533.0,41233.0,200.0
2022-12-21,40833.0,21.0,18.1,25.2,0.0,0.0,12.71,108.2378,20700.0,1,12,2022,0,0,0,1,0,40733.0,40533.0,40666.333333333336,40533.0,41233.0,100.0
2022-12-22,40733.0,19.8,16.8,24.0,0.3,0.3,12.71,108.2378,20700.0,0,12,2022,0,0,0,1,0,40833.0,40733.0,40699.666666666664,40533.0,41233.0,-100.0
2022-12-23,40633.0,18.6,15.8,23.0,0.1,0.1,12.71,108.2378,20700.0,0,12,2022,0,0,0,1,0,40733.0,40833.0,40766.333333333336,40533.0,41233.0,-100.0
2022-12-26,40633.0,18.6,14.9,23.9,0.0,0.0,12.71,108.2378,20700.0,0,12,2022,0,0,0,1,0,40633.0,40733.0,40733.0,40533.0,41233.0,0.0
2022-12-27,40633.0,19.4,17.0,23.3,0.5,0.5,12.71,108.2378,20700.0,0,12,2022,0,0,0,1,0,40633.0,40633.0,40666.333333333336,40533.0,40833.0,0.0
2022-12-28,40433.0,19.7,16.2,24.6,0.0,0.0,12.71,108.2378,20700.0,0,12,2022,0,0,0,1,0,40633.0,40633.0,40633.0,40533.0,40833.0,-200.0
2022-12-29,39633.0,20.5,17.5,25.5,0.2,0.2,12.71,108.2378,20700.0,0,12,2022,0,0,0,1,0,40433.0,40633.0,40566.333333333336,40433.0,40833.0,-800.0
2022-12-30,39133.0,20.1,16.9,23.2,0.0,0.0,12.71,108.2378,20700.0,0,12,2022,0,0,0,1,0,39633.0,40433.0,40233.0,39633.0,40833.0,-500.0
2023-01-02,39133.0,20.7,18.1,24.7,0.0,0.0,12.71,108.2378,21800.0,0,1,2023,0,0,0,1,0,39133.0,39633.0,39733.0,39133.0,40733.0,0.0
2023-01-03,39933.0,21.0,19.2,23.6,0.3,0.3,12.71,108.2378,22590.0,1,1,2023,0,0,0,1,0,39133.0,39133.0,39299.666666666664,39133.0,40633.0,800.0
2023-01-04,40133.0,20.5,19.2,23.0,0.5,0.5,12.71,108.2378,22590.0,0,1,2023,0,0,0,1,0,39933.0,39133.0,39399.666666666664,39133.0,40633.0,200.0
2023-01-05,39533.0,19.8,18.0,21.9,5.8,5.8,12.71,108.2378,22590.0,0,1,2023,0,0,0,1,0,40133.0,39933.0,39733.0,39133.0,40633.0,-600.0
2023-01-06,39333.0,19.3,17.6,22.0,7.7,7.7,12.71,108.2378,22590.0,0,1,2023,0,0,0,1,0,39533.0,40133.0,39866.333333333336,39133.0,40433.0,-200.0
2023-01-09,39733.0,20.8,18.5,24.3,1.4,1.4,12.71,108.2378,22590.0,0,1,2023,0,0,0,1,0,39333.0,39533.0,39666.333333333336,39133.0,40133.0,400.0
2023-01-10,39433.0,21.2,19.4,24.0,1.1,1.1,12.71,108.2378,22590.0,0,1,2023,0,0,0,1,0,39733.0,39333.0,39533.0,39133.0,40133.0,-300.0
2023-01-11,38933.0,21.8,19.0,26.1,0.9,0.9,12.71,108.2378,22150.0,1,1,2023,0,0,0,1,0,39433.0,39733.0,39499.666666666664,39133.0,40133.0,-500.0
2023-01-12,39933.0,22.7,19.5,27.5,1.0,1.0,12.71,108.2378,22150.0,0,1,2023,0,0,0,1,0,38933.0,39433.0,39366.333333333336,38933.0,40133.0,1000.0
2023-01-13,40933.0,22.8,19.1,27.4,3.1,3.1,12.71,108.2378,22150.0,0,1,2023,0,0,0,1,0,39933.0,38933.0,39433.0,38933.0,40133.0,1000.0
2023-01-16,40933.0,20.8,17.0,26.0,0.1,0.1,12.71,108.2378,22150.0,0,1,2023,0,0,0,1,0,40933.0,39933.0,39933.0,38933.0,40933.0,0.0
2023-01-17,40833.0,20.3,18.0,24.2,0.4,0.4,12.71,108.2378,22150.0,0,1,2023,0,0,0,1,0,40933.0,40933.0,40599.666666666664,38933.0,40933.0,-100.0
2023-01-18,41033.0,19.3,16.9,23.1,0.0,0.0,12.71,108.2378,22150.0,0,1,2023,0,0,0,1,0,40833.0,40933.0,40899.666666666664,38933.0,40933.0,200.0
2023-01-19,41033.0,19.0,16.9,22.1,0.0,0.0,12.71,108.2378,22150.0,0,1,2023,0,0,0,1,0,41033.0,40833.0,40933.0,38933.0,41033.0,0.0
2023-01-20,41133.0,19.3,17.4,22.4,0.0,0.0,12.71,108.2378,22150.0,0,1,2023,0,0,0,1,0,41033.0,41033.0,40966.333333333336,38933.0,41033.0,100.0
2023-01-23,41033.0,21.6,18.8,25.9,0.4,0.4,12.71,108.2378,22150.0,0,1,2023,0,0,0,1,0,41133.0,41033.0,41066.333333333336,39933.0,41133.0,-100.0
2023-01-24,41033.0,20.9,17.9,24.2,1.5,1.5,12.71,108.2378,22150.0,0,1,2023,0,0,0,1,0,41033.0,41133.0,41066.333333333336,40833.0,41133.0,0.0
2023-01-25,41633.0,18.5,16.5,21.4,0.2,0.2,12.71,108.2378,22150.0,0,1,2023,0,0,0,1,0,41033.0,41033.0,41066.333333333336,40833.0,41133.0,600.0
2023-01-26,41933.0,19.3,16.2,23.8,0.0,0.0,12.71,108.2378,22150.0,0,1,2023,0,0,0,1,0,41633.0,41033.0,41233.0,40833.0,41633.0,300.0
2023-01-27,42733.0,20.3,18.0,24.7,0.2,0.2,12.71,108.2378,22150.0,0,1,2023,0,0,0,1,0,41933.0,41633.0,41533.0,41033.0,41933.0,800.0
2023-01-30,42433.0,16.5,14.1,19.6,0.0,0.0,12.71,108.2378,23140.0,1,1,2023,0,0,0,1,0,42733.0,41933.0,42099.666666666664,41033.0,42733.0,-300.0
2023-01-31,42433.0,19.2,14.4,25.2,0.0,0.0,12.71,108.2378,23140.0,0,1,2023,0,0,0,1,0,42433.0,42733.0,42366.333333333336,41033.0,42733.0,0.0
2023-02-01,43633.0,20.9,16.7,26.6,0.0,0.0,12.71,108.2378,23140.0,0,2,2023,0,0,0,1,0,42433.0,42433.0,42533.0,41033.0,42733.0,1200.0
2023-02-02,43133.0,22.4,20.0,26.8,1.0,1.0,12.71,108.2378,23140.0,0,2,2023,0,0,0,1,0,43633.0,42433.0,42833.0,41033.0,43633.0,-500.0
2023-02-03,42733.0,22.5,19.8,27.0,1.1,1.1,12.71,108.2378,23140.0,0,2,2023,0,0,0,1,0,43133.0,43633.0,43066.333333333336,41633.0,43633.0,-400.0
2023-02-06,43133.0,22.4,18.0,28.7,0.0,0.0,12.71,108.2378,23140.0,0,2,2023,0,0,0,1,0,42733.0,43133.0,43166.333333333336,41933.0,43633.0,400.0
2023-02-07,43833.0,23.0,18.5,29.6,0.0,0.0,12.71,108.2378,23140.0,0,2,2023,0,0,0,1,0,43133.0,42733.0,42999.666666666664,42433.0,43633.0,700.0
2023-02-08,43433.0,23.0,19.2,28.6,1.7,1.7,12.71,108.2378,23140.0,0,2,2023,0,0,0,1,0,43833.0,43133.0,43233.0,42433.0,43833.0,-400.0
2023-02-09,43833.0,23.1,19.0,29.0,0.0,0.0,12.71,108.2378,23140.0,0,2,2023,0,0,0,1,0,43433.0,43833.0,43466.333333333336,42433.0,43833.0,400.0
2023-02-10,43933.0,22.8,18.0,29.0,0.0,0.0,12.71,108.2378,23140.0,0,2,2023,0,0,0,1,0,43833.0,43433.0,43699.666666666664,42733.0,43833.0,100.0
2023-02-13,44333.0,24.5,19.1,31.7,0.0,0.0,12.71,108.2378,23760.0,1,2,2023,0,0,0,1,0,43933.0,43833.0,43733.0,42733.0,43933.0,400.0
2023-02-14,44833.0,24.1,19.5,30.8,0.1,0.1,12.71,108.2378,23760.0,0,2,2023,0,0,0,1,0,44333.0,43933.0,44033.0,42733.0,44333.0,500.0
2023-02-15,44833.0,21.9,19.1,27.2,0.3,0.3,12.71,108.2378,23760.0,0,2,2023,0,0,0,1,0,44833.0,44333.0,44366.333333333336,43133.0,44833.0,0.0
2023-02-16,44833.0,21.2,18.5,26.1,0.4,0.4,12.71,108.2378,23760.0,0,2,2023,0,0,0,1,0,44833.0,44833.0,44666.333333333336,43433.0,44833.0,0.0
2023-02-17,45633.0,21.0,18.7,24.6,0.2,0.2,12.71,108.2378,23760.0,0,2,2023,0,0,0,1,0,44833.0,44833.0,44833.0,43433.0,44833.0,800.0
2023-02-20,45833.0,21.3,18.1,26.0,0.1,0.1,12.71,108.2378,23760.0,0,2,2023,0,0,0,1,0,45633.0,44833.0,45099.666666666664,43833.0,45633.0,200.0
2023-02-21,46233.0,20.6,17.4,25.5,0.0,0.0,12.71,108.2378,23440.0,1,2,2023,0,0,0,1,0,45833.0,45633.0,45433.0,43933.0,45833.0,400.0
2023-02-22,47233.0,20.5,17.3,24.3,0.0,0.0,12.71,108.2378,23440.0,0,2,2023,0,0,0,1,0,46233.0,45833.0,45899.666666666664,44333.0,46233.0,1000.0
2023-02-23,47433.0,21.0,17.7,26.2,0.0,0.0,12.71,108.2378,23440.0,0,2,2023,0,0,0,1,0,47233.0,46233.0,46433.0,44833.0,47233.0,200.0
2023-02-24,47233.0,20.4,17.0,26.0,0.0,0.0,12.71,108.2378,23440.0,0,2,2023,0,0,0,1,0,47433.0,47233.0,46966.333333333336,44833.0,47433.0,-200.0
2023-02-27,47133.0,20.1,17.4,24.0,0.5,0.5,12.71,108.2378,23440.0,0,2,2023,0,0,0,1,0,47233.0,47433.0,47299.666666666664,44833.0,47433.0,-100.0
2023-02-28,47833.0,20.9,18.9,24.4,1.2,1.2,12.71,108.2378,23440.0,0,2,2023,0,0,0,1,0,47133.0,47233.0,47266.333333333336,45633.0,47433.0,700.0
2023-03-01,47833.0,21.2,18.5,26.1,0.3,0.3,12.71,108.2378,23320.0,1,3,2023,0,0,0,1,0,47833.0,47133.0,47399.666666666664,45833.0,47833.0,0.0
2023-03-02,48200.0,20.6,17.5,25.4,0.0,0.0,12.71,108.2378,23320.0,0,3,2023,0,0,0,1,0,47833.0,47833.0,47599.666666666664,46233.0,47833.0,367.0
2023-03-03,47933.0,20.3,16.8,26.0,0.0,0.0,12.71,108.2378,23320.0,0,3,2023,0,0,0,1,0,48200.0,47833.0,47955.333333333336,47133.0,48200.0,-267.0
2023-03-06,47733.0,20.2,17.0,25.4,0.0,0.0,12.71,108.2378,23320.0,0,3,2023,0,0,0,1,0,47933.0,48200.0,47988.666666666664,47133.0,48200.0,-200.0
2023-03-07,47833.0,20.6,16.8,26.2,0.4,0.4,12.71,108.2378,23320.0,0,3,2023,0,0,0,1,0,47733.0,47933.0,47955.333333333336,47133.0,48200.0,100.0
2023-03-08,47933.0,20.2,14.9,26.8,0.0,0.0,12.71,108.2378,23320.0,0,3,2023,0,0,0,1,0,47833.0,47733.0,47833.0,47133.0,48200.0,100.0
2023-03-09,48133.0,20.6,16.2,26.6,0.0,0.0,12.71,108.2378,23320.0,0,3,2023,0,0,0,1,0,47933.0,47833.0,47833.0,47733.0,48200.0,200.0
2023-03-10,47733.0,21.0,16.8,27.0,0.0,0.0,12.71,108.2378,23320.0,0,3,2023,0,0,0,1,0,48133.0,47933.0,47966.333333333336,47733.0,48200.0,-400.0
2023-03-13,47333.0,20.9,17.9,25.9,0.4,0.4,12.71,108.2378,23810.0,1,3,2023,0,0,0,1,0,47733.0,48133.0,47933.0,47733.0,48200.0,-400.0
2023-03-14,46833.0,21.1,17.7,26.3,0.9,0.9,12.71,108.2378,23810.0,0,3,2023,0,0,0,1,0,47333.0,47733.0,47733.0,47333.0,48133.0,-500.0
2023-03-15,46633.0,22.1,17.4,29.1,0.0,0.0,12.71,108.2378,23810.0,0,3,2023,0,0,0,1,0,46833.0,47333.0,47299.666666666664,46833.0,48133.0,-200.0
2023-03-16,47133.0,22.7,18.1,29.2,0.0,0.0,12.71,108.2378,23810.0,0,3,2023,0,0,0,1,0,46633.0,46833.0,46933.0,46633.0,48133.0,500.0
2023-03-17,46333.0,23.6,19.1,30.5,0.0,0.0,12.71,108.2378,23810.0,0,3,2023,0,0,0,1,0,47133.0,46633.0,46866.333333333336,46633.0,48133.0,-800.0
2023-03-20,46733.0,25.5,20.0,33.4,0.0,0.0,12.71,108.2378,23810.0,0,3,2023,0,0,0,1,0,46333.0,47133.0,46699.666666666664,46333.0,48133.0,400.0
2023-03-21,47333.0,26.7,19.5,34.8,0.0,0.0,12.71,108.2378,23030.0,1,3,2023,0,0,0,1,0,46733.0,46333.0,46733.0,46333.0,47733.0,600.0
2023-03-22,47033.0,28.2,22.0,36.1,0.0,0.0,12.71,108.2378,23030.0,0,3,2023,0,0,0,1,0,47333.0,46733.0,46799.666666666664,46333.0,47333.0,-300.0
2023-03-23,47333.0,28.9,23.0,36.1,0.0,0.0,12.71,108.2378,23030.0,0,3,2023,0,0,0,1,0,47033.0,47333.0,47033.0,46333.0,47333.0,300.0
2023-03-24,48333.0,28.4,22.6,36.0,0.0,0.0,12.71,108.2378,23030.0,0,3,2023,0,0,0,1,0,47333.0,47033.0,47233.0,46333.0,47333.0,1000.0
2023-03-27,48733.0,26.8,21.1,34.2,0.0,0.0,12.71,108.2378,23030.0,0,3,2023,0,0,0,1,0,48333.0,47333.0,47566.333333333336,46333.0,48333.0,400.0
2023-03-28,48233.0,25.8,21.5,32.2,0.2,0.2,12.71,108.2378,23030.0,0,3,2023,0,0,0,1,0,48733.0,48333.0,48133.0,46333.0,48733.0,-500.0
2023-03-29,47933.0,25.7,20.1,32.7,0.0,0.0,12.71,108.2378,23030.0,0,3,2023,0,0,0,1,0,48233.0,48733.0,48433.0,46733.0,48733.0,-300.0
2023-03-30,47933.0,25.9,20.1,33.0,0.0,0.0,12.71,108.2378,23030.0,0,3,2023,0,0,0,1,0,47933.0,48233.0,48299.666666666664,47033.0,48733.0,0.0
2023-03-31,48533.0,26.0,20.2,32.8,0.0,0.0,12.71,108.2378,23030.0,0,3,2023,0,0,0,1,0,47933.0,47933.0,48033.0,47033.0,48733.0,600.0
2023-04-03,48933.0,27.2,21.5,34.9,0.5,0.5,12.71,108.2378,23120.0,1,4,2023,0,0,0,1,0,48533.0,47933.0,48133.0,47333.0,48733.0,400.0
2023-04-04,49333.0,27.6,21.9,35.2,0.9,0.9,12.71,108.2378,23120.0,0,4,2023,0,0,0,1,0,48933.0,48533.0,48466.333333333336,47933.0,48933.0,400.0
2023-04-05,49933.0,27.1,22.0,33.2,2.4,2.4,12.71,108.2378,23120.0,0,4,2023,0,0,0,1,0,49333.0,48933.0,48933.0,47933.0,49333.0,600.0
2023-04-06,49933.0,28.3,22.6,35.8,0.3,0.3,12.71,108.2378,23120.0,0,4,2023,0,0,0,1,0,49933.0,49333.0,49399.666666666664,47933.0,49933.0,0.0
2023-04-07,49533.0,27.2,21.5,35.3,0.0,0.0,12.71,108.2378,23120.0,0,4,2023,0,0,0,1,0,49933.0,49933.0,49733.0,47933.0,49933.0,-400.0
2023-04-10,50333.0,25.9,21.2,32.3,0.0,0.0,12.71,108.2378,23120.0,0,4,2023,0,0,0,1,0,49533.0,49933.0,49799.666666666664,47933.0,49933.0,800.0
2023-04-11,50333.0,27.0,21.1,33.7,0.0,0.0,12.71,108.2378,24240.0,1,4,2023,0,0,0,1,0,50333.0,49533.0,49933.0,48533.0,50333.0,0.0
2023-04-12,51033.0,27.6,22.3,35.0,0.5,0.5,12.71,108.2378,24240.0,0,4,2023,0,0,0,1,0,50333.0,50333.0,50066.333333333336,48933.0,50333.0,700.0
2023-04-13,50633.0,27.6,21.9,35.5,0.2,0.2,12.71,108.2378,24240.0,0,4,2023,0,0,0,1,0,51033.0,50333.0,50566.333333333336,49333.0,51033.0,-400.0
2023-04-14,50333.0,27.8,22.5,34.5,0.6,0.6,12.71,108.2378,24240.0,0,4,2023,0,0,0,1,0,50633.0,51033.0,50666.333333333336,49533.0,51033.0,-300.0
2023-04-17,50333.0,26.1,22.2,32.9,0.8,0.8,12.71,108.2378,24240.0,0,4,2023,0,0,0,1,0,50333.0,50633.0,50666.333333333336,49533.0,51033.0,0.0
2023-04-18,50933.0,26.9,21.2,32.8,0.5,0.5,12.71,108.2378,24240.0,0,4,2023,0,0,0,1,0,50333.0,50333.0,50433.0,49533.0,51033.0,600.0
2023-04-19,51033.0,28.1,23.1,33.3,0.0,0.0,12.71,108.2378,24240.0,0,4,2023,0,0,0,1,0,50933.0,50333.0,50533.0,50333.0,51033.0,100.0
2023-04-20,50833.0,28.0,23.7,34.2,0.7,0.7,12.71,108.2378,24240.0,0,4,2023,0,0,0,1,0,51033.0,50933.0,50766.333333333336,50333.0,51033.0,-200.0
2023-04-21,50933.0,28.2,23.8,34.7,1.4,1.4,12.71,108.2378,23630.0,1,4,2023,0,0,0,1,0,50833.0,51033.0,50933.0,50333.0,51033.0,100.0
2023-04-24,51633.0,27.5,21.5,34.5,0.0,0.0,12.71,108.2378,23630.0,0,4,2023,0,0,0,1,0,50933.0,50833.0,50933.0,50333.0,51033.0,700.0
2023-04-25,51533.0,26.9,21.4,34.4,0.0,0.0,12.71,108.2378,23630.0,0,4,2023,0,0,0,1,0,51633.0,50933.0,51133.0,50333.0,51633.0,-100.0
2023-04-26,51533.0,26.2,22.1,32.6,0.4,0.4,12.71,108.2378,23630.0,0,4,2023,0,0,0,1,0,51533.0,51633.0,51366.333333333336,50333.0,51633.0,0.0
2023-04-27,51433.0,26.3,22.5,32.2,0.2,0.2,12.71,108.2378,23630.0,0,4,2023,0,0,0,1,0,51533.0,51533.0,51566.333333333336,50833.0,51633.0,-100.0
2023-04-28,51433.0,26.9,21.9,33.8,0.2,0.2,12.71,108.2378,23630.0,0,4,2023,0,0,0,1,0,51433.0,51533.0,51499.666666666664,50833.0,51633.0,0.0
2023-05-01,51433.0,25.9,21.8,31.1,0.2,0.2,12.71,108.2378,23630.0,0,5,2023,0,0,0,1,0,51433.0,51433.0,51466.333333333336,50833.0,51633.0,0.0
2023-05-02,51633.0,26.4,21.5,32.7,0.4,0.4,12.71,108.2378,23630.0,0,5,2023,0,0,0,1,0,51433.0,51433.0,51433.0,50933.0,51633.0,200.0
2023-05-03,52533.0,27.5,22.9,33.1,0.0,0.0,12.71,108.2378,23630.0,0,5,2023,0,0,0,1,0,51633.0,51433.0,51499.666666666664,51433.0,51633.0,900.0
2023-05-04,52333.0,28.5,22.3,35.7,0.0,0.0,12.71,108.2378,22320.0,1,5,2023,0,0,0,1,0,52533.0,51633.0,51866.333333333336,51433.0,52533.0,-200.0
2023-05-05,53833.0,29.6,24.5,35.4,0.0,0.0,12.71,108.2378,22320.0,0,5,2023,0,0,0,1,0,52333.0,52533.0,52166.333333333336,51433.0,52533.0,1500.0
2023-05-08,53833.0,26.4,23.2,32.8,17.7,17.7,12.71,108.2378,22320.0,0,5,2023,0,0,0,1,0,53833.0,52333.0,52899.666666666664,51433.0,53833.0,0.0
2023-05-09,53733.0,25.0,22.9,29.0,12.2,12.2,12.71,108.2378,22320.0,0,5,2023,0,0,0,1,0,53833.0,53833.0,53333.0,51433.0,53833.0,-100.0
2023-05-10,54333.0,25.3,21.5,30.5,1.5,1.5,12.71,108.2378,22320.0,0,5,2023,0,0,0,1,0,53733.0,53833.0,53799.666666666664,51433.0,53833.0,600.0
2023-05-11,53133.0,25.4,22.2,31.0,5.2,5.2,12.71,108.2378,21000.0,1,5,2023,0,0,0,1,0,54333.0,53733.0,53966.333333333336,51633.0,54333.0,-1200.0
2023-05-12,55233.0,25.8,22.2,31.5,9.1,9.1,12.71,108.2378,21000.0,0,5,2023,0,0,0,1,0,53133.0,54333.0,53733.0,52333.0,54333.0,2100.0
2023-05-15,56233.0,26.3,21.3,32.0,5.1,5.1,12.71,108.2378,21000.0,0,5,2023,0,0,0,1,0,55233.0,53133.0,54233.0,52333.0,55233.0,1000.0
2023-05-16,56233.0,26.2,23.1,31.8,4.3,4.3,12.71,108.2378,21000.0,0,5,2023,0,0,0,1,0,56233.0,55233.0,54866.333333333336,53133.0,56233.0,0.0
2023-05-17,57433.0,26.8,23.9,32.2,1.8,1.8,12.71,108.2378,21000.0,0,5,2023,0,0,0,1,0,56233.0,56233.0,55899.666666666664,53133.0,56233.0,1200.0
2023-05-22,59333.0,26.8,23.0,32.7,8.6,8.6,12.71,108.2378,21000.0,0,5,2023,0,0,0,1,0,57433.0,56233.0,56633.0,53133.0,57433.0,1900.0
2023-05-23,61033.0,27.0,22.6,32.5,2.0,2.0,12.71,108.2378,21000.0,0,5,2023,0,0,0,1,0,59333.0,57433.0,57666.333333333336,53133.0,59333.0,1700.0
2023-05-24,60233.0,26.7,22.6,33.5,10.8,10.8,12.71,108.2378,21000.0,0,5,2023,0,0,0,1,0,61033.0,59333.0,59266.333333333336,53133.0,61033.0,-800.0
2023-05-26,60450.0,26.0,22.9,31.4,4.1,4.1,12.71,108.2378,21000.0,0,5,2023,0,0,0,1,0,60233.0,61033.0,60199.666666666664,55233.0,61033.0,217.0
2023-05-29,61033.0,25.3,22.1,31.1,9.3,9.3,12.71,108.2378,21000.0,0,5,2023,0,0,0,1,0,60450.0,60233.0,60572.0,56233.0,61033.0,583.0
2023-05-30,61033.0,25.3,22.5,30.5,16.9,16.9,12.71,108.2378,21000.0,0,5,2023,0,0,0,1,0,61033.0,60450.0,60572.0,56233.0,61033.0,0.0
2023-05-31,60633.0,25.0,22.9,28.6,3.9,3.9,12.71,108.2378,21000.0,0,5,2023,0,0,0,1,0,61033.0,61033.0,60838.666666666664,57433.0,61033.0,-400.0
2023-06-01,60633.0,25.2,23.0,29.1,7.0,7.0,12.71,108.2378,22010.0,1,6,2023,0,0,0,1,0,60633.0,61033.0,60899.666666666664,59333.0,61033.0,0.0
2023-06-02,61333.0,25.4,23.0,29.6,2.7,2.7,12.71,108.2378,22010.0,0,6,2023,0,0,0,1,0,60633.0,60633.0,60766.333333333336,60233.0,61033.0,700.0
2023-06-05,61133.0,24.9,22.1,29.6,13.1,13.1,12.71,108.2378,22010.0,0,6,2023,0,0,0,1,0,61333.0,60633.0,60866.333333333336,60233.0,61333.0,-200.0
2023-06-06,61633.0,24.3,22.0,28.7,16.5,16.5,12.71,108.2378,22010.0,0,6,2023,0,0,0,1,0,61133.0,61333.0,61033.0,60450.0,61333.0,500.0
2023-06-07,61733.0,25.3,22.7,29.0,1.1,1.1,12.71,108.2378,22010.0,0,6,2023,0,0,0,1,0,61633.0,61133.0,61366.333333333336,60633.0,61633.0,100.0
2023-06-08,62733.0,25.3,22.5,29.7,7.3,7.3,12.71,108.2378,22010.0,0,6,2023,0,0,0,1,0,61733.0,61633.0,61499.666666666664,60633.0,61733.0,1000.0
2023-06-09,65033.0,25.5,22.6,29.9,2.0,2.0,12.71,108.2378,22010.0,0,6,2023,0,0,0,1,0,62733.0,61733.0,62033.0,60633.0,62733.0,2300.0
2023-06-12,64933.0,25.5,22.8,30.6,5.6,5.6,12.71,108.2378,22010.0,0,6,2023,0,0,0,1,0,65033.0,62733.0,63166.333333333336,60633.0,65033.0,-100.0
2023-06-13,64533.0,24.9,22.2,28.7,1.4,1.4,12.71,108.2378,22010.0,0,6,2023,0,0,0,1,0,64933.0,65033.0,64233.0,61133.0,65033.0,-400.0
